kind	context	id	count	subjects
qid	statement_value	Q654581	1	1
qid	statement_value	Q6545811	1	1
qid	statement_value	Q654583	1	1
qid	statement_value	Q654648	1	1
qid	statement_value	Q654693	1	1
qid	statement_value	Q654718	1	1
qid	statement_value	Q654810	2	2
qid	statement_value	Q655020	1	1
qid	statement_value	Q65522500	1	1
qid	statement_value	Q65525361	2	2
qid	statement_value	Q65560542	1	1
qid	statement_value	Q65561229	1	1
qid	statement_value	Q65581480	1	1
qid	statement_value	Q655904	1	1
qid	statement_value	Q656208	1	1
qid	statement_value	Q656365	3	3
qid	statement_value	Q65648550	1	1
qid	statement_value	Q6565319	1	1
qid	statement_value	Q656698	1	1
qid	statement_value	Q656720	1	1
qid	statement_value	Q656766	1	1
qid	statement_value	Q657	1	1
qid	statement_value	Q657032	1	1
qid	statement_value	Q657100	1	1
qid	statement_value	Q6573	1	1
qid	statement_value	Q657304	2	2
qid	statement_value	Q657345	1	1
qid	statement_value	Q657449	2	2
qid	statement_value	Q6578319	1	1
qid	statement_value	Q658	1	1
qid	statement_value	Q658035	1	1
qid	statement_value	Q6581072	450	450
qid	statement_value	Q6581097	396	396
qid	statement_value	Q658255	2	2
qid	statement_value	Q658274	3	3
qid	statement_value	Q6582994	1	1
qid	statement_value	Q6583	1	1
qid	statement_value	Q658349	1	1
qid	statement_value	Q658353	1	1
qid	statement_value	Q6584	1	1
qid	statement_value	Q658519	1	1
qid	statement_value	Q6586093	1	1
qid	statement_value	Q65862755	1	1
qid	statement_value	Q659	2	2
qid	statement_value	Q6591	1	1
qid	statement_value	Q65920874	1	1
qid	statement_value	Q65929911	1	1
qid	statement_value	Q65936296	2	2
qid	statement_value	Q659390	1	1
qid	statement_value	Q659503	1	1
qid	statement_value	Q6598	1	1
qid	statement_value	Q65982613	1	1
qid	statement_value	Q659974	2	2
qid	statement_value	Q660	1	1
qid	statement_value	Q6602	2	2
qid	statement_value	Q66055	1	1
qid	statement_value	Q660564	1	1
qid	statement_value	Q66065	1	1
qid	statement_value	Q6607	2	2
qid	statement_value	Q660782	2	2
qid	statement_value	Q66086	1	1
qid	statement_value	Q661062	1	1
qid	statement_value	Q661199	2	2
qid	statement_value	Q66120863	1	1
qid	statement_value	Q6612823	1	1
qid	statement_value	Q661343	1	1
qid	statement_value	Q661593	1	1
qid	statement_value	Q66196	1	1
qid	statement_value	Q661982	1	1
qid	statement_value	Q6624	1	1
qid	statement_value	Q66242135	1	1
qid	statement_value	Q66246606	1	1
qid	statement_value	Q6625963	1	1
qid	statement_value	Q662750	1	1
qid	statement_value	Q662860	2	2
qid	statement_value	Q66295	1	1
qid	statement_value	Q663	2	2
qid	statement_value	Q66305738	1	1
qid	statement_value	Q66317493	2	2
qid	statement_value	Q66344	2	2
qid	statement_value	Q6636	1	1
qid	statement_value	Q66361250	1	1
qid	statement_value	Q66372585	1	1
qid	statement_value	Q664	3	3
qid	statement_value	Q664112	1	1
qid	statement_value	Q664183	1	1
qid	statement_value	Q66424076	1	1
qid	statement_value	Q66424847	1	1
qid	statement_value	Q664609	1	1
qid	statement_value	Q6646525	1	1
qid	statement_value	Q6646531	1	1
qid	statement_value	Q66480858	1	1
qid	statement_value	Q66481339	2	2
qid	statement_value	Q6649	1	1
qid	statement_value	Q66491086	1	1
qid	statement_value	Q66516547	1	1
qid	statement_value	Q66535724	1	1
qid	statement_value	Q6654	1	1
qid	statement_value	Q665487	1	1
qid	statement_value	Q66559576	1	1
qid	statement_value	Q6658164	2	2
qid	statement_value	Q666027	1	1
qid	statement_value	Q6663	2	2
qid	statement_value	Q6665249	1	1
qid	statement_value	Q666578	1	1
qid	statement_value	Q6666023	1	1
qid	statement_value	Q6667323	1	1
qid	statement_value	Q667	1	1
qid	statement_value	Q6671777	1	1
qid	statement_value	Q66720391	1	1
qid	statement_value	Q667276	1	1
qid	statement_value	Q6673122	1	1
qid	statement_value	Q6674	2	2
qid	statement_value	Q66741638	1	1
qid	statement_value	Q667478	1	1
qid	statement_value	Q6675561	1	1
qid	statement_value	Q667661	1	1
qid	statement_value	Q66777939	1	1
qid	statement_value	Q667999	1	1
qid	statement_value	Q668	4	4
qid	statement_value	Q668064	1	1
qid	statement_value	Q668113	1	1
qid	statement_value	Q668130	1	1
qid	statement_value	Q668136	3	3
qid	statement_value	Q66818335	1	1
qid	statement_value	Q668855	1	1
qid	statement_value	Q669057	1	1
qid	statement_value	Q66914288	1	1
qid	statement_value	Q669262	1	1
qid	statement_value	Q6694	1	1
qid	statement_value	Q669569	1	1
qid	statement_value	Q66982216	1	1
qid	statement_value	Q670	2	2
qid	statement_value	Q670036	1	1
qid	statement_value	Q67014478	1	1
qid	statement_value	Q670860	1	1
qid	statement_value	Q671	2	2
qid	statement_value	Q671132	1	1
qid	statement_value	Q671224	1	1
qid	statement_value	Q67154876	1	1
qid	statement_value	Q6716418	1	1
qid	statement_value	Q671722	1	1
qid	statement_value	Q671735	1	1
qid	statement_value	Q6718	1	1
qid	statement_value	Q671974	1	1
qid	statement_value	Q672	1	1
qid	statement_value	Q67202678	1	1
qid	statement_value	Q67203464	1	1
qid	statement_value	Q672276	1	1
qid	statement_value	Q672598	1	1
qid	statement_value	Q6728508	1	1
qid	statement_value	Q672890	1	1
qid	statement_value	Q673079	1	1
qid	statement_value	Q673218	1	1
qid	statement_value	Q673661	1	1
qid	statement_value	Q6738353	1	1
qid	statement_value	Q673849	1	1
qid	statement_value	Q67387322	1	1
qid	statement_value	Q674	1	1
qid	statement_value	Q67440705	1	1
qid	statement_value	Q67440795	1	1
qid	statement_value	Q674426	1	1
qid	statement_value	Q67445831	1	1
qid	statement_value	Q674484	1	1
qid	statement_value	Q67449067	1	1
qid	statement_value	Q674541	1	1
qid	statement_value	Q67462766	1	1
qid	statement_value	Q6750281	3	3
qid	statement_value	Q6752131	1	1
qid	statement_value	Q675287	1	1
qid	statement_value	Q675423	1	1
qid	statement_value	Q675430	1	1
qid	statement_value	Q676108	1	1
qid	statement_value	Q676202	1	1
qid	statement_value	Q676823	1	1
qid	statement_value	Q677	1	1
qid	statement_value	Q677014	1	1
qid	statement_value	Q677065	1	1
qid	statement_value	Q6770826	1	1
qid	statement_value	Q6771735	1	1
qid	statement_value	Q677191	1	1
qid	statement_value	Q678	1	1
qid	statement_value	Q678132	1	1
qid	statement_value	Q679	1	1
qid	statement_value	Q679032	1	1
qid	statement_value	Q679165	1	1
qid	statement_value	Q679186	1	1
qid	statement_value	Q679300	2	2
qid	statement_value	Q67932942	1	1
qid	statement_value	Q679534	1	1
qid	statement_value	Q679615	1	1
qid	statement_value	Q679690	1	1
qid	statement_value	Q6798207	1	1
qid	statement_value	Q679847	1	1
qid	statement_value	Q67991334	1	1
qid	statement_value	Q68	3	3
qid	statement_value	Q680028	1	1
qid	statement_value	Q680042	1	1
qid	statement_value	Q6804564	1	1
qid	statement_value	Q680838	1	1
qid	statement_value	Q680928	1	1
qid	statement_value	Q68103	1	1
qid	statement_value	Q6813432	1	1
qid	statement_value	Q681650	1	1
qid	statement_value	Q6817227	1	1
qid	statement_value	Q681737	1	1
qid	statement_value	Q68177046	1	1
qid	statement_value	Q68193067	1	1
qid	statement_value	Q682	2	2
qid	statement_value	Q682111	1	1
qid	statement_value	Q6821213	2	2
qid	statement_value	Q6823121	12	12
qid	statement_value	Q682582	1	1
qid	statement_value	Q682626	1	1
qid	statement_value	Q682779	1	1
qid	statement_value	Q682850	1	1
qid	statement_value	Q682875	1	1
qid	statement_value	Q683	2	2
qid	statement_value	Q68315046	1	1
qid	statement_value	Q683476	1	1
qid	statement_value	Q683782	1	1
qid	statement_value	Q683810	1	1
qid	statement_value	Q683906	1	1
qid	statement_value	Q6839919	1	1
qid	statement_value	Q684	1	1
qid	statement_value	Q68431797	1	1
qid	statement_value	Q684648	3	3
qid	statement_value	Q68469806	1	1
qid	statement_value	Q684740	1	1
qid	statement_value	Q684782	1	1
qid	statement_value	Q685	1	1
qid	statement_value	Q6852	1	1
qid	statement_value	Q685433	1	1
qid	statement_value	Q685585	1	1
qid	statement_value	Q685795	1	1
qid	statement_value	Q68583933	1	1
qid	statement_value	Q68588170	1	1
qid	statement_value	Q685884	1	1
qid	statement_value	Q685935	1	1
qid	statement_value	Q6859454	1	1
qid	statement_value	Q686	1	1
qid	statement_value	Q6865248	1	1
qid	statement_value	Q6866562	1	1
qid	statement_value	Q686819	1	1
qid	statement_value	Q6869278	1	1
qid	statement_value	Q686962	1	1
qid	statement_value	Q68773434	1	1
qid	statement_value	Q687737	1	1
qid	statement_value	Q687756	1	1
qid	statement_value	Q687810	1	1
qid	statement_value	Q687922	1	1
qid	statement_value	Q688	1	1
qid	statement_value	Q6881511	1	1
qid	statement_value	Q68833	3	3
qid	statement_value	Q688498	1	1
qid	statement_value	Q688503	2	2
qid	statement_value	Q688615	1	1
qid	statement_value	Q688877	1	1
qid	statement_value	Q689044	1	1
qid	statement_value	Q689055	4	4
qid	statement_value	Q690182	2	2
qid	statement_value	Q690592	1	1
qid	statement_value	Q690856	1	1
qid	statement_value	Q690928	1	1
qid	statement_value	Q690940	1	1
qid	statement_value	Q690992	1	1
qid	statement_value	Q691	3	3
qid	statement_value	Q691214	1	1
qid	statement_value	Q691305	1	1
qid	statement_value	Q6915	1	1
qid	statement_value	Q691543	1	1
qid	statement_value	Q69158	1	1
qid	statement_value	Q691653	1	1
qid	statement_value	Q6918338	1	1
qid	statement_value	Q691836	1	1
qid	statement_value	Q691960	1	1
qid	statement_value	Q692077	2	2
qid	statement_value	Q692209	1	1
qid	statement_value	Q6926048	1	1
qid	statement_value	Q6926246	2	2
qid	statement_value	Q6926344	1	1
qid	statement_value	Q693	1	1
qid	statement_value	Q693058	1	1
qid	statement_value	Q693249	1	1
qid	statement_value	Q69328486	1	1
qid	statement_value	Q69345	1	1
qid	statement_value	Q693464	1	1
qid	statement_value	Q693690	2	2
qid	statement_value	Q693737	1	1
qid	statement_value	Q694	1	1
qid	statement_value	Q694007	1	1
qid	statement_value	Q694116	2	2
qid	statement_value	Q694118	2	2
qid	statement_value	Q69431854	1	1
qid	statement_value	Q694381	1	1
qid	statement_value	Q694547	1	1
qid	statement_value	Q694563	1	1
qid	statement_value	Q694579	2	2
qid	statement_value	Q694675	2	2
qid	statement_value	Q694748	2	2
qid	statement_value	Q694969	1	1
qid	statement_value	Q695	1	1
qid	statement_value	Q695599	1	1
qid	statement_value	Q69570620	1	1
qid	statement_value	Q695827	1	1
qid	statement_value	Q695992	2	2
qid	statement_value	Q696	1	1
qid	statement_value	Q696490	1	1
qid	statement_value	Q696617	1	1
qid	statement_value	Q69699844	1	1
qid	statement_value	Q697	1	1
qid	statement_value	Q697175	1	1
qid	statement_value	Q697248	1	1
qid	statement_value	Q697279	1	1
qid	statement_value	Q697295	1	1
qid	statement_value	Q69730084	1	1
qid	statement_value	Q697327	1	1
qid	statement_value	Q697416	1	1
qid	statement_value	Q6982035	1	1
qid	statement_value	Q6986396	1	1
qid	statement_value	Q69870160	1	1
qid	statement_value	Q69883	1	1
qid	statement_value	Q699	1	1
qid	statement_value	Q699405	6	6
qid	statement_value	Q699599	1	1
qid	statement_value	Q6999	1	1
qid	statement_value	Q699945	1	1
qid	statement_value	Q70	1	1
qid	statement_value	Q7003418	1	1
qid	statement_value	Q700397	1	1
qid	statement_value	Q70054479	2	2
qid	statement_value	Q701165	1	1
qid	statement_value	Q70122613	1	1
qid	statement_value	Q701327	1	1
qid	statement_value	Q701512	1	1
qid	statement_value	Q701632	1	1
qid	statement_value	Q7019111	1	1
qid	statement_value	Q702	1	1
qid	statement_value	Q7020	1	1
qid	statement_value	Q702269	1	1
qid	statement_value	Q70235	88	88
qid	statement_value	Q70259	12	12
qid	statement_value	Q7026	1	1
qid	statement_value	Q7027	1	1
qid	statement_value	Q703	1	1
qid	statement_value	Q7030	1	1
qid	statement_value	Q703534	3	3
qid	statement_value	Q7040	1	1
qid	statement_value	Q7041009	1	1
qid	statement_value	Q7042	1	1
qid	statement_value	Q704246	1	1
qid	statement_value	Q704251	1	1
qid	statement_value	Q70461	1	1
qid	statement_value	Q70477194	1	1
qid	statement_value	Q7050658	1	1
qid	statement_value	Q70507976	1	1
qid	statement_value	Q705178	1	1
qid	statement_value	Q7052	1	1
qid	statement_value	Q705818	1	1
qid	statement_value	Q705908	1	1
qid	statement_value	Q705914	1	1
qid	statement_value	Q706	2	2
qid	statement_value	Q7060553	1	1
qid	statement_value	Q706434	1	1
qid	statement_value	Q706437	1	1
qid	statement_value	Q706622	1	1
qid	statement_value	Q706848	1	1
qid	statement_value	Q706884	1	1
qid	statement_value	Q706937	1	1
qid	statement_value	Q7070464	1	1
qid	statement_value	Q7070552	1	1
qid	statement_value	Q707125	3	3
qid	statement_value	Q707133	4	4
qid	statement_value	Q707278	1	1
qid	statement_value	Q707401	1	1
qid	statement_value	Q707482	2	2
qid	statement_value	Q7075	2	2
qid	statement_value	Q7075743	1	1
qid	statement_value	Q707636	1	1
qid	statement_value	Q707813	1	1
qid	statement_value	Q7079063	1	1
qid	statement_value	Q707995	1	1
qid	statement_value	Q708	2	2
qid	statement_value	Q708387	1	1
qid	statement_value	Q708399	1	1
qid	statement_value	Q708492	2	2
qid	statement_value	Q7087	1	1
qid	statement_value	Q708823	1	1
qid	statement_value	Q709	2	2
qid	statement_value	Q70906	1	1
qid	statement_value	Q7094	1	1
qid	statement_value	Q7095059	1	1
qid	statement_value	Q71	2	2
qid	statement_value	Q710	1	1
qid	statement_value	Q7100	1	1
qid	statement_value	Q7108	1	1
qid	statement_value	Q711	4	4
qid	statement_value	Q712	1	1
qid	statement_value	Q712226	1	1
qid	statement_value	Q712294	1	1
qid	statement_value	Q712378	1	1
qid	statement_value	Q712467	2	2
qid	statement_value	Q7124679	1	1
qid	statement_value	Q712477	1	1
qid	statement_value	Q712488	1	1
qid	statement_value	Q712514	2	2
qid	statement_value	Q712519	2	2
qid	statement_value	Q712623	1	1
qid	statement_value	Q712639	1	1
qid	statement_value	Q712661	1	1
qid	statement_value	Q712687	1	1
qid	statement_value	Q712692	1	1
qid	statement_value	Q712701	1	1
qid	statement_value	Q712706	1	1
qid	statement_value	Q712744	1	1
qid	statement_value	Q712758	1	1
qid	statement_value	Q712764	1	1
qid	statement_value	Q712770	1	1
qid	statement_value	Q712782	1	1
qid	statement_value	Q712794	1	1
qid	statement_value	Q712808	1	1
qid	statement_value	Q71282088	1	1
qid	statement_value	Q712876	1	1
qid	statement_value	Q712966	1	1
qid	statement_value	Q712986	1	1
qid	statement_value	Q712995	1	1
qid	statement_value	Q713	2	2
qid	statement_value	Q713048	1	1
qid	statement_value	Q713102	1	1
qid	statement_value	Q713122	1	1
qid	statement_value	Q713133	1	1
qid	statement_value	Q713143	1	1
qid	statement_value	Q713148	1	1
qid	statement_value	Q713157	1	1
qid	statement_value	Q713167	1	1
qid	statement_value	Q713181	1	1
qid	statement_value	Q713200	1	1
qid	statement_value	Q713217	1	1
qid	statement_value	Q713221	1	1
qid	statement_value	Q713229	1	1
qid	statement_value	Q713239	1	1
qid	statement_value	Q713744	1	1
qid	statement_value	Q713750	1	1
qid	statement_value	Q7138600	1	1
qid	statement_value	Q7138926	1	1
qid	statement_value	Q71470909	1	1
qid	statement_value	Q714737	1	1
qid	statement_value	Q714827	1	1
qid	statement_value	Q7150	1	1
qid	statement_value	Q715187	1	1
qid	statement_value	Q71532044	1	1
qid	statement_value	Q71539152	1	1
qid	statement_value	Q715456	1	1
qid	statement_value	Q71549	1	1
qid	statement_value	Q715525	1	1
qid	statement_value	Q715625	1	1
qid	statement_value	Q7156771	1	1
qid	statement_value	Q715679	1	1
qid	statement_value	Q715772	1	1
qid	statement_value	Q716	1	1
qid	statement_value	Q7162	3	3
qid	statement_value	Q7163	3	3
qid	statement_value	Q716321	2	2
qid	statement_value	Q7167	1	1
qid	statement_value	Q71699827	1	1
qid	statement_value	Q717	1	1
qid	statement_value	Q7170675	1	1
qid	statement_value	Q71707	1	1
qid	statement_value	Q717216	2	2
qid	statement_value	Q717310	1	1
qid	statement_value	Q7174	2	2
qid	statement_value	Q7179416	1	1
qid	statement_value	Q718	4	4
qid	statement_value	Q7181	1	1
qid	statement_value	Q718644	3	3
qid	statement_value	Q7187	1	1
qid	statement_value	Q7188	1	1
qid	statement_value	Q718943	1	1
qid	statement_value	Q718966	1	1
qid	statement_value	Q7189808	8	8
qid	statement_value	Q7191	1	1
qid	statement_value	Q7193	1	1
qid	statement_value	Q719309	1	1
qid	statement_value	Q719312	1	1
qid	statement_value	Q719395	1	1
qid	statement_value	Q719426	1	1
qid	statement_value	Q719543	1	1
qid	statement_value	Q7196561	1	1
qid	statement_value	Q719861	1	1
qid	statement_value	Q72	1	1
qid	statement_value	Q7202108	1	1
qid	statement_value	Q720398	2	2
qid	statement_value	Q7205	2	2
qid	statement_value	Q720751	1	1
qid	statement_value	Q721126	1	1
qid	statement_value	Q7214750	1	1
qid	statement_value	Q7215	1	1
qid	statement_value	Q7216332	1	1
qid	statement_value	Q721747	1	1
qid	statement_value	Q7218	1	1
qid	statement_value	Q721849	1	1
qid	statement_value	Q722	2	2
qid	statement_value	Q7220961	2	2
qid	statement_value	Q722218	2	2
qid	statement_value	Q7223085	1	1
qid	statement_value	Q7224565	2	2
qid	statement_value	Q722795	1	1
qid	statement_value	Q723682	1	1
qid	statement_value	Q723733	1	1
qid	statement_value	Q723868	1	1
qid	statement_value	Q723897	1	1
qid	statement_value	Q7239	3	3
qid	statement_value	Q7242	1	1
qid	statement_value	Q724351	1	1
qid	statement_value	Q7246	1	1
qid	statement_value	Q72460907	1	1
qid	statement_value	Q72480094	1	1
qid	statement_value	Q7249440	1	1
qid	statement_value	Q724950	1	1
qid	statement_value	Q72499	1	1
qid	statement_value	Q725	1	1
qid	statement_value	Q7252	1	1
qid	statement_value	Q725252	1	1
qid	statement_value	Q725668	1	1
qid	statement_value	Q7257	1	1
qid	statement_value	Q725939	2	2
qid	statement_value	Q726	5	5
qid	statement_value	Q72638	1	1
qid	statement_value	Q7264	1	1
qid	statement_value	Q7269	1	1
qid	statement_value	Q727	1	1
qid	statement_value	Q7270	1	1
qid	statement_value	Q72711240	1	1
qid	statement_value	Q7272	1	1
qid	statement_value	Q727407	1	1
qid	statement_value	Q7275	1	1
qid	statement_value	Q72751	1	1
qid	statement_value	Q72755	1	1
qid	statement_value	Q727596	1	1
qid	statement_value	Q7278	1	1
qid	statement_value	Q72797	1	1
qid	statement_value	Q728	1	1
qid	statement_value	Q728001	1	1
qid	statement_value	Q728266	1	1
qid	statement_value	Q72827	1	1
qid	statement_value	Q72839210	1	1
qid	statement_value	Q728497	1	1
qid	statement_value	Q728943	1	1
qid	statement_value	Q729	1	1
qid	statement_value	Q7291	1	1
qid	statement_value	Q729136	1	1
qid	statement_value	Q72926449	1	1
qid	statement_value	Q729340	1	1
qid	statement_value	Q729649	1	1
qid	statement_value	Q729730	1	1
qid	statement_value	Q730	1	1
qid	statement_value	Q730038	1	1
qid	statement_value	Q730249	1	1
qid	statement_value	Q7302601	1	1
qid	statement_value	Q730469	1	1
qid	statement_value	Q7307	2	2
qid	statement_value	Q7307215	1	1
qid	statement_value	Q731	1	1
qid	statement_value	Q731298	1	1
qid	statement_value	Q731434	1	1
qid	statement_value	Q7315155	1	1
qid	statement_value	Q7318524	1	1
qid	statement_value	Q731988	1	1
qid	statement_value	Q732034	1	1
qid	statement_value	Q732240	1	1
qid	statement_value	Q732577	1	1
qid	statement_value	Q732699	1	1
qid	statement_value	Q732722	1	1
qid	statement_value	Q73273453	1	1
qid	statement_value	Q732833	1	1
qid	statement_value	Q7328910	1	1
qid	statement_value	Q732970	1	1
qid	statement_value	Q733	3	3
qid	statement_value	Q7330070	1	1
qid	statement_value	Q733053	1	1
qid	statement_value	Q733541	1	1
qid	statement_value	Q733553	1	1
qid	statement_value	Q73368	1	1
qid	statement_value	Q7336810	1	1
qid	statement_value	Q733786	1	1
qid	statement_value	Q7339568	1	1
qid	statement_value	Q734	1	1
qid	statement_value	Q734263	1	1
qid	statement_value	Q734578	1	1
qid	statement_value	Q734832	2	2
qid	statement_value	Q734898	1	1
qid	statement_value	Q735	1	1
qid	statement_value	Q735032	1	1
qid	statement_value	Q735150	1	1
